@RELATION locomotion_mid
@ATTRIBUTE UNIQUE_ID NUMERIC
@ATTRIBUTE atlas_x REAL
@ATTRIBUTE atlas_y REAL
@ATTRIBUTE atlas_z REAL
@ATTRIBUTE atlas_qw REAL
@ATTRIBUTE atlas_qx REAL
@ATTRIBUTE atlas_qy REAL
@ATTRIBUTE atlas_qz REAL
@ATTRIBUTE upper_spine_x REAL
@ATTRIBUTE upper_spine_y REAL
@ATTRIBUTE upper_spine_z REAL
@ATTRIBUTE upper_spine_qw REAL
@ATTRIBUTE upper_spine_qx REAL
@ATTRIBUTE upper_spine_qy REAL
@ATTRIBUTE upper_spine_qz REAL
@ATTRIBUTE right_shoulder_x REAL
@ATTRIBUTE right_shoulder_y REAL
@ATTRIBUTE right_shoulder_z REAL
@ATTRIBUTE right_shoulder_qw REAL
@ATTRIBUTE right_shoulder_qx REAL
@ATTRIBUTE right_shoulder_qy REAL
@ATTRIBUTE right_shoulder_qz REAL
@ATTRIBUTE right_elbow_x REAL
@ATTRIBUTE right_elbow_y REAL
@ATTRIBUTE right_elbow_z REAL
@ATTRIBUTE right_elbow_qw REAL
@ATTRIBUTE right_elbow_qx REAL
@ATTRIBUTE right_elbow_qy REAL
@ATTRIBUTE right_elbow_qz REAL
@ATTRIBUTE right_wrist_x REAL
@ATTRIBUTE right_wrist_y REAL
@ATTRIBUTE right_wrist_z REAL
@ATTRIBUTE right_wrist_qw REAL
@ATTRIBUTE right_wrist_qx REAL
@ATTRIBUTE right_wrist_qy REAL
@ATTRIBUTE right_wrist_qz REAL
@ATTRIBUTE left_shoulder_x REAL
@ATTRIBUTE left_shoulder_y REAL
@ATTRIBUTE left_shoulder_z REAL
@ATTRIBUTE left_shoulder_qw REAL
@ATTRIBUTE left_shoulder_qx REAL
@ATTRIBUTE left_shoulder_qy REAL
@ATTRIBUTE left_shoulder_qz REAL
@ATTRIBUTE left_elbow_x REAL
@ATTRIBUTE left_elbow_y REAL
@ATTRIBUTE left_elbow_z REAL
@ATTRIBUTE left_elbow_qw REAL
@ATTRIBUTE left_elbow_qx REAL
@ATTRIBUTE left_elbow_qy REAL
@ATTRIBUTE left_elbow_qz REAL
@ATTRIBUTE left_wrist_x REAL
@ATTRIBUTE left_wrist_y REAL
@ATTRIBUTE left_wrist_z REAL
@ATTRIBUTE left_wrist_qw REAL
@ATTRIBUTE left_wrist_qx REAL
@ATTRIBUTE left_wrist_qy REAL
@ATTRIBUTE left_wrist_qz REAL
@ATTRIBUTE mid_spine_x REAL
@ATTRIBUTE mid_spine_y REAL
@ATTRIBUTE mid_spine_z REAL
@ATTRIBUTE mid_spine_qw REAL
@ATTRIBUTE mid_spine_qx REAL
@ATTRIBUTE mid_spine_qy REAL
@ATTRIBUTE mid_spine_qz REAL
@ATTRIBUTE sacrum_x REAL
@ATTRIBUTE sacrum_y REAL
@ATTRIBUTE sacrum_z REAL
@ATTRIBUTE sacrum_qw REAL
@ATTRIBUTE sacrum_qx REAL
@ATTRIBUTE sacrum_qy REAL
@ATTRIBUTE sacrum_qz REAL
@ATTRIBUTE right_hip_x REAL
@ATTRIBUTE right_hip_y REAL
@ATTRIBUTE right_hip_z REAL
@ATTRIBUTE right_hip_qw REAL
@ATTRIBUTE right_hip_qx REAL
@ATTRIBUTE right_hip_qy REAL
@ATTRIBUTE right_hip_qz REAL
@ATTRIBUTE right_knee_x REAL
@ATTRIBUTE right_knee_y REAL
@ATTRIBUTE right_knee_z REAL
@ATTRIBUTE right_knee_qw REAL
@ATTRIBUTE right_knee_qx REAL
@ATTRIBUTE right_knee_qy REAL
@ATTRIBUTE right_knee_qz REAL
@ATTRIBUTE right_ankle_x REAL
@ATTRIBUTE right_ankle_y REAL
@ATTRIBUTE right_ankle_z REAL
@ATTRIBUTE right_ankle_qw REAL
@ATTRIBUTE right_ankle_qx REAL
@ATTRIBUTE right_ankle_qy REAL
@ATTRIBUTE right_ankle_qz REAL
@ATTRIBUTE left_hip_x REAL
@ATTRIBUTE left_hip_y REAL
@ATTRIBUTE left_hip_z REAL
@ATTRIBUTE left_hip_qw REAL
@ATTRIBUTE left_hip_qx REAL
@ATTRIBUTE left_hip_qy REAL
@ATTRIBUTE left_hip_qz REAL
@ATTRIBUTE left_knee_x REAL
@ATTRIBUTE left_knee_y REAL
@ATTRIBUTE left_knee_z REAL
@ATTRIBUTE left_knee_qw REAL
@ATTRIBUTE left_knee_qx REAL
@ATTRIBUTE left_knee_qy REAL
@ATTRIBUTE left_knee_qz REAL
@ATTRIBUTE left_ankle_x REAL
@ATTRIBUTE left_ankle_y REAL
@ATTRIBUTE left_ankle_z REAL
@ATTRIBUTE left_ankle_qw REAL
@ATTRIBUTE left_ankle_qx REAL
@ATTRIBUTE left_ankle_qy REAL
@ATTRIBUTE left_ankle_qz REAL
@ATTRIBUTE class {running,walking,jumping}
@DATA
2130,-0.933421,18.3712,-1.32298,0.997591,0.0485281,-0.0445795,0.0216653,-1.22004,22.2276,-0.259273,0.999702,0.0243315,-0.00107897,-0.00151065,-1.26807,25.8935,0.697774,0.994694,-0.0811368,-0.0134964,-0.0618013,-1.22316,27.6697,0.800911,0.998324,-0.00578871,-0.00556326,0.057308,0.698891,16.4574,-0.861231,1.0,0.0,0.0,0.0,1.01158,8.95858,0.406558,0.976323,-0.13209,-0.0159731,-0.170562,1.66926,1.69135,-3.1646,0.951681,0.307089,0.0,0.0,-2.47409,16.3057,-1.13814,1.0,0.0,0.0,0.0,-2.21321,9.05827,0.438099,0.97335,-0.141931,0.136307,0.117751,-2.8147,1.92393,-3.57762,0.933339,0.358997,0.0,0.0,2.09395,25.5479,0.760081,1.0,2.81667e-32,1.249e-16,2.25514e-16,2.86212,20.2791,-0.15091,0.760136,-0.101867,0.20027,0.609678,3.60505,16.9402,1.22149,0.961634,0.274336,0.0,0.0,-4.34938,25.4644,0.239598,1.0,2.81667e-32,1.249e-16,2.25514e-16,-4.74311,19.5575,-1.25895,0.73035,-0.177758,-0.149636,-0.642339,-5.18133,16.0947,-0.260122,0.965107,0.261857,0.0,0.0,jumping
2131,-0.937963,18.392,-1.31065,0.997585,0.0488849,-0.0445647,0.0211532,-1.22162,22.2516,-0.257479,0.999708,0.0240768,-0.000955624,-0.00159274,-1.26294,25.9205,0.686007,0.994499,-0.0831938,-0.013313,-0.0622334,-1.2164,27.6968,0.785704,0.998314,-0.00375145,-0.00511372,0.0576888,0.692565,16.4763,-0.850223,1.0,0.0,0.0,0.0,1.00578,8.96835,0.361817,0.976893,-0.128568,-0.016478,-0.169937,1.66962,1.68558,-3.17638,0.953484,0.301445,0.0,0.0,-2.48057,16.3279,-1.12715,1.0,0.0,0.0,0.0,-2.22257,9.06846,0.393693,0.973733,-0.138303,0.136318,0.118884,-2.81691,1.91653,-3.59168,0.935469,0.353409,0.0,0.0,2.09673,25.5699,0.753999,1.0,2.99602e-32,-2.27249e-16,-1.31839e-16,2.86154,20.3004,-0.156057,0.760833,-0.101833,0.201822,0.608302,3.61015,16.9595,1.20819,0.961943,0.273252,0.0,0.0,-4.34699,25.4928,0.23739,1.0,2.99602e-32,-2.27249e-16,-1.31839e-16,-4.75027,19.5848,-1.25422,0.730404,-0.178059,-0.149743,-0.64217,-5.1929,16.1235,-0.25223,0.965145,0.261715,0.0,0.0,jumping
2132,-0.941457,18.4142,-1.29769,0.997584,0.0486619,-0.0446153,0.0216309,-1.22069,22.277,-0.255497,0.9997,0.0243925,-0.000866941,-0.0018688,-1.25916,25.9485,0.674,0.994215,-0.0868731,-0.0133364,-0.0617384,-1.21023,27.7251,0.7676,0.998362,-0.00161538,-0.00488449,0.0569749,0.690772,16.5002,-0.836366,1.0,0.0,0.0,0.0,1.0028,8.98287,0.316671,0.977348,-0.124367,-0.0171404,-0.170382,1.6708,1.68362,-3.18659,0.955354,0.295464,0.0,0.0,-2.4822,16.3487,-1.11349,1.0,0.0,0.0,0.0,-2.22809,9.07865,0.356079,0.97424,-0.134647,0.136195,0.119071,-2.81685,1.90662,-3.59385,0.937584,0.347759,0.0,0.0,2.10089,25.593,0.752869,1.0,4.99538e-34,7.1991e-17,6.9389e-18,2.85933,20.3226,-0.156901,0.761354,-0.100942,0.203283,0.607311,3.61211,16.9777,1.19542,0.962379,0.271709,0.0,0.0,-4.34321,25.5208,0.240362,1.0,4.99538e-34,7.1991e-17,6.9389e-18,-4.7573,19.6114,-1.24277,0.730685,-0.177784,-0.149185,-0.642056,-5.20436,16.1516,-0.237679,0.965223,0.261429,0.0,0.0,jumping
2133,-0.945685,18.4371,-1.28251,0.997558,0.0486782,-0.0450899,0.0218099,-1.21941,22.3036,-0.25219,0.99971,0.0239998,-0.000531818,-0.00206246,-1.25428,25.979,0.659723,0.994053,-0.0889943,-0.013546,-0.0612865,-1.20314,27.7557,0.749649,0.998393,0.000847681,-0.00515918,0.0564347,0.686913,16.5237,-0.819904,1.0,0.0,0.0,0.0,0.995907,8.99727,0.272793,0.977801,-0.120294,-0.0178579,-0.170633,1.67052,1.68345,-3.19869,0.95714,0.289627,0.0,0.0,-2.48574,16.371,-1.09998,1.0,0.0,0.0,0.0,-2.23329,9.0907,0.318563,0.974597,-0.13112,0.13687,0.119313,-2.81715,1.89764,-3.59366,0.939697,0.342007,0.0,0.0,2.10626,25.619,0.744723,1.0,6.25927e-33,6.9389e-17,9.02056e-17,2.85799,20.3483,-0.169426,0.761761,-0.101697,0.205297,0.605996,3.61428,17.0007,1.17405,0.962575,0.271014,0.0,0.0,-4.33828,25.5519,0.236981,1.0,6.25927e-33,6.9389e-17,9.02056e-17,-4.75857,19.6409,-1.23793,0.731281,-0.17747,-0.150566,-0.641142,-5.21383,16.1822,-0.232475,0.96537,0.260884,0.0,0.0,jumping
2134,-0.951831,18.4583,-1.26918,0.997539,0.0495616,-0.0451434,0.0205387,-1.22019,22.3285,-0.250609,0.999734,0.0229981,-0.000251893,-0.00193311,-1.25081,26.0081,0.644948,0.994069,-0.0892749,-0.0133471,-0.0606481,-1.19845,27.7848,0.733377,0.99841,0.00281468,-0.0051737,0.0560613,0.676275,16.5404,-0.809577,1.0,0.0,0.0,0.0,0.984401,9.00585,0.226294,0.978444,-0.116991,-0.0193009,-0.169081,1.6726,1.67678,-3.21018,0.958874,0.28383,0.0,0.0,-2.49669,16.3954,-1.09027,1.0,0.0,0.0,0.0,-2.23769,9.10605,0.27942,0.974613,-0.128114,0.138001,0.121131,-2.81227,1.89121,-3.59388,0.941736,0.336352,0.0,0.0,2.1115,25.6428,0.729874,1.0,-1.74537e-34,3.46944e-18,-5.0307e-17,2.85682,20.3722,-0.189776,0.762255,-0.103398,0.20747,0.604344,3.61632,17.0218,1.14509,0.962735,0.270445,0.0,0.0,-4.33353,25.5838,0.227442,1.0,-1.74537e-34,3.46944e-18,-5.0307e-17,-4.75605,19.6703,-1.23684,0.732148,-0.176609,-0.153435,-0.639708,-5.22294,16.213,-0.232168,0.965586,0.260082,0.0,0.0,jumping
2135,-0.957934,18.4765,-1.25701,0.997532,0.0505785,-0.0447455,0.0191987,-1.22134,22.3509,-0.252692,0.999744,0.0225695,-0.00029895,-0.0018424,-1.24725,26.0323,0.636567,0.994148,-0.0887599,-0.0129497,-0.0602,-1.19325,27.8092,0.720748,0.998421,0.00223506,-0.00477609,0.0559326,0.665787,16.5537,-0.802262,1.0,0.0,0.0,0.0,0.974838,9.01199,0.179556,0.979046,-0.114016,-0.0205817,-0.167468,1.67198,1.66662,-3.22012,0.960563,0.278061,0.0,0.0,-2.50775,16.4171,-1.08072,1.0,0.0,0.0,0.0,-2.24329,9.11856,0.238045,0.97467,-0.125122,0.138522,0.123183,-2.80765,1.88442,-3.60062,0.943693,0.330822,0.0,0.0,2.11645,25.6614,0.719496,1.0,3.06193e-33,-4.77049e-17,-6.41847e-17,2.85515,20.3902,-0.201991,0.762987,-0.103744,0.209382,0.6027,3.61811,17.0359,1.12097,0.963111,0.269104,0.0,0.0,-4.32882,25.6127,0.219078,1.0,3.06193e-33,-4.77049e-17,-6.41847e-17,-4.75698,19.6971,-1.23502,0.732754,-0.175671,-0.154957,-0.638905,-5.23381,16.2413,-0.2298,0.965757,0.259447,0.0,0.0,jumping
2136,-0.961518,18.4936,-1.24545,0.997532,0.0510634,-0.0445909,0.0182893,-1.22246,22.3723,-0.256951,0.999748,0.0223587,-0.000326539,-0.00193011,-1.24109,26.0563,0.619288,0.993998,-0.0902848,-0.0131335,-0.060367,-1.18479,27.8333,0.700559,0.998396,0.00400887,-0.00492936,0.0562612,0.659018,16.5676,-0.792822,1.0,0.0,0.0,0.0,0.967802,9.01905,0.134878,0.979554,-0.110718,-0.0210175,-0.166655,1.66607,1.65713,-3.22859,0.962216,0.272287,0.0,0.0,-2.51482,16.4367,-1.07054,1.0,0.0,0.0,0.0,-2.25288,9.12861,0.194714,0.974938,-0.12167,0.138201,0.124872,-2.80634,1.87962,-3.61742,0.945522,0.325557,0.0,0.0,2.12085,25.6794,0.707938,1.0,2.11069e-32,1.44849e-16,1.45717e-16,2.85318,20.408,-0.217446,0.763671,-0.104233,0.211342,0.601062,3.61925,17.0495,1.09292,0.963462,0.267845,0.0,0.0,-4.32456,25.6401,0.20838,1.0,2.11069e-32,1.44849e-16,1.45717e-16,-4.76207,19.7238,-1.24006,0.732881,-0.175865,-0.155574,-0.638556,-5.24572,16.2687,-0.235472,0.965897,0.258926,0.0,0.0,jumping
2137,-0.963463,18.5109,-1.2317,0.997528,0.0512681,-0.0445529,0.0179891,-1.22245,22.3935,-0.257484,0.999759,0.021855,-0.000316184,-0.00226405,-1.23166,26.0813,0.599755,0.993778,-0.0923504,-0.0136297,-0.060754,-1.17273,27.8582,0.678897,0.998343,0.007093,-0.00549253,0.0568424,0.656037,16.5838,-0.779913,1.0,0.0,0.0,0.0,0.962402,9.02843,0.0910761,0.979973,-0.107007,-0.0217704,-0.166517,1.66172,1.65027,-3.23639,0.96387,0.266374,0.0,0.0,-2.51789,16.4548,-1.05746,1.0,0.0,0.0,0.0,-2.25743,9.13789,0.15607,0.975233,-0.118183,0.138223,0.125889,-2.80351,1.87473,-3.63008,0.947252,0.320489,0.0,0.0,2.1273,25.6974,0.695596,1.0,5.79284e-33,-3.33934e-17,-1.73473e-16,2.85337,20.4257,-0.233033,0.764335,-0.105317,0.213298,0.599337,3.62211,17.0631,1.06514,0.963813,0.266578,0.0,0.0,-4.31836,25.6684,0.198644,1.0,5.79284e-33,-3.33934e-17,-1.73473e-16,-4.76273,19.7493,-1.23617,0.733191,-0.175457,-0.156777,-0.638018,-5.25364,16.2941,-0.235573,0.966322,0.257334,0.0,0.0,jumping
2138,-0.966759,18.5249,-1.2196,0.997505,0.0514999,-0.0448406,0.0179108,-1.22113,22.4105,-0.255468,0.999776,0.0210068,-6.56928e-05,-0.00250056,-1.2249,26.1026,0.580622,0.993626,-0.0942051,-0.0138481,-0.0603452,-1.16265,27.8797,0.65561,0.998353,0.00974545,-0.00582265,0.0562344,0.652367,16.5975,-0.767868,1.0,0.0,0.0,0.0,0.955999,9.03552,0.0450785,0.980324,-0.10331,-0.0223092,-0.166717,1.65559,1.64055,-3.24479,0.965536,0.26027,0.0,0.0,-2.52142,16.4689,-1.04724,1.0,0.0,0.0,0.0,-2.25884,9.1437,0.115274,0.975422,-0.114728,0.139266,0.126466,-2.80156,1.86606,-3.64345,0.948942,0.31545,0.0,0.0,2.13426,25.7132,0.682157,1.0,3.63639e-32,-2.75821e-16,-1.31839e-16,2.85493,20.4412,-0.248995,0.764996,-0.106598,0.215477,0.597485,3.62791,17.0748,1.03686,0.964176,0.265262,0.0,0.0,-4.3118,25.6918,0.190018,1.0,3.63639e-32,-2.75821e-16,-1.31839e-16,-4.77229,19.7717,-1.23522,0.732907,-0.177055,-0.156584,-0.637951,-5.26702,16.317,-0.234807,0.966559,0.256443,0.0,0.0,jumping
2139,-0.970277,18.5413,-1.20945,0.997497,0.0517029,-0.0449413,0.0175218,-1.22151,22.4295,-0.254099,0.999794,0.0201434,0.000208117,-0.00254502,-1.22386,26.1254,0.565234,0.993629,-0.0947484,-0.0140222,-0.0593945,-1.1574,27.9025,0.633842,0.998429,0.0104245,-0.00619319,0.0546954,0.647368,16.6126,-0.758108,1.0,0.0,0.0,0.0,0.950612,9.04469,-0.0018667,0.980731,-0.0996372,-0.0227335,-0.166497,1.65086,1.63341,-3.2547,0.967132,0.254275,0.0,0.0,-2.52645,16.4863,-1.03822,1.0,0.0,0.0,0.0,-2.26214,9.1532,0.0726378,0.975576,-0.111115,0.140263,0.127404,-2.80195,1.86089,-3.65796,0.95063,0.310326,0.0,0.0,2.13799,25.7325,0.667269,1.0,-2.21181e-34,9.1073e-18,-2.42862e-17,2.85187,20.4598,-0.264655,0.765631,-0.107375,0.218039,0.5956,3.62981,17.0876,1.00299,0.964792,0.263013,0.0,0.0,-4.30855,25.7156,0.181303,1.0,-2.21181e-34,9.1073e-18,-2.42862e-17,-4.78744,19.7956,-1.23846,0.73232,-0.179612,-0.155752,-0.638113,-5.28357,16.3427,-0.232316,0.966508,0.256636,0.0,0.0,jumping
2140,-0.972039,18.561,-1.19665,0.997481,0.0518594,-0.045458,0.0166376,-1.22136,22.453,-0.25578,0.999812,0.0192255,0.000396047,-0.00244126,-1.22088,26.1522,0.551002,0.993776,-0.0932342,-0.0137695,-0.0593828,-1.15147,27.9294,0.615071,0.99846,0.0100128,-0.0060193,0.0542285,0.641866,16.6294,-0.744102,1.0,0.0,0.0,0.0,0.942642,9.05621,-0.0422406,0.981189,-0.0960078,-0.0232849,-0.165859,1.64679,1.63141,-3.26325,0.968554,0.248801,0.0,0.0,-2.53184,16.5086,-1.02777,1.0,0.0,0.0,0.0,-2.26924,9.16858,0.0371356,0.975657,-0.107774,0.141162,0.128655,-2.80279,1.85878,-3.65997,0.952304,0.305149,0.0,0.0,2.14117,25.757,0.651412,1.0,-6.4248e-34,2.64546e-17,-2.42862e-17,2.84828,20.4832,-0.280036,0.766372,-0.108312,0.221168,0.593318,3.63018,17.1055,0.970256,0.965403,0.260761,0.0,0.0,-4.30513,25.7445,0.16199,1.0,-6.4248e-34,2.64546e-17,-2.42862e-17,-4.79164,19.8219,-1.24416,0.732712,-0.180151,-0.156929,-0.637222,-5.29671,16.3714,-0.234393,0.966647,0.256114,0.0,0.0,jumping
2141,-0.974733,18.5782,-1.18516,0.997422,0.0529973,-0.0458423,0.0154841,-1.22104,22.4746,-0.26074,0.999833,0.0181182,0.00053239,-0.00242628,-1.21065,26.1767,0.533403,0.993819,-0.0919927,-0.0136308,-0.0606224,-1.14047,27.9539,0.594712,0.998366,0.0103734,-0.00582658,0.0558855,0.635018,16.6425,-0.735671,1.0,0.0,0.0,0.0,0.931455,9.06483,-0.081063,0.981559,-0.0936356,-0.0249752,-0.164776,1.64434,1.62672,-3.26926,0.969834,0.243765,0.0,0.0,-2.5387,16.5285,-1.02204,1.0,0.0,0.0,0.0,-2.27456,9.18218,-0.00201273,0.975544,-0.10538,0.142791,0.12969,-2.80579,1.85481,-3.66453,0.953924,0.300048,0.0,0.0,2.14686,25.7769,0.632388,1.0,3.84434e-34,-3.03576e-18,-1.26635e-16,2.84636,20.5018,-0.297079,0.767191,-0.109278,0.223909,0.591051,3.63084,17.119,0.937852,0.965974,0.25864,0.0,0.0,-4.29925,25.7734,0.14042,1.0,3.84434e-34,-3.03576e-18,-1.26635e-16,-4.78291,19.8467,-1.24955,0.73396,-0.178431,-0.160503,-0.635377,-5.30276,16.3982,-0.240411,0.966938,0.255013,0.0,0.0,jumping
2142,-0.980907,18.5899,-1.17854,0.997397,0.0537248,-0.0458666,0.0144286,-1.22063,22.4896,-0.265419,0.999851,0.0170999,0.000711743,-0.00233972,-1.19984,26.1951,0.510554,0.993693,-0.0926861,-0.0139303,-0.0615623,-1.12849,27.9724,0.568132,0.998264,0.0122105,-0.00612894,0.0572934,0.625077,16.6504,-0.731552,1.0,0.0,0.0,0.0,0.922546,9.06922,-0.120567,0.981945,-0.0912247,-0.0257084,-0.163711,1.63942,1.61813,-3.27739,0.971023,0.238984,0.0,0.0,-2.54883,16.543,-1.01835,1.0,0.0,0.0,0.0,-2.27838,9.19047,-0.0456893,0.975416,-0.102303,0.144612,0.131091,-2.80793,1.84848,-3.67904,0.955436,0.295197,0.0,0.0,2.15335,25.7899,0.612062,1.0,-8.60649e-34,1.90819e-17,-4.51028e-17,2.84545,20.514,-0.318204,0.767949,-0.110452,0.226378,0.588904,3.63251,17.1249,0.897672,0.966607,0.256262,0.0,0.0,-4.29298,25.7954,0.123038,1.0,-8.60649e-34,1.90819e-17,-4.51028e-17,-4.78269,19.8669,-1.25719,0.734416,-0.178466,-0.1625,-0.634331,-5.31212,16.4205,-0.245912,0.967037,0.254637,0.0,0.0,jumping
2143,-0.986242,18.6003,-1.17151,0.997377,0.0540118,-0.0463296,0.013271,-1.21837,22.503,-0.268455,0.99986,0.0165312,0.00117786,-0.00210237,-1.19492,26.2114,0.492188,0.993638,-0.093761,-0.0143684,-0.0607115,-1.12096,27.9888,0.543195,0.998295,0.0129416,-0.00678496,0.0565047,0.61502,16.6571,-0.723893,1.0,0.0,0.0,0.0,0.914612,9.07288,-0.152229,0.982341,-0.088794,-0.0254866,-0.162704,1.63318,1.60951,-3.27952,0.972099,0.234572,0.0,0.0,-2.55882,16.5567,-1.01401,1.0,0.0,0.0,0.0,-2.28393,9.19871,-0.0854143,0.975275,-0.0989729,0.146451,0.132644,-2.8099,1.84287,-3.69118,0.956839,0.290618,0.0,0.0,2.16011,25.8019,0.596677,1.0,5.86884e-33,1.1666e-16,5.0307e-17,2.84659,20.5264,-0.340553,0.768502,-0.111775,0.22848,0.587119,3.63665,17.1325,0.859808,0.966965,0.254911,0.0,0.0,-4.28654,25.8135,0.112065,1.0,5.86884e-33,1.1666e-16,5.0307e-17,-4.78823,19.8833,-1.25633,0.734962,-0.178532,-0.163182,-0.633505,-5.32625,16.4385,-0.243902,0.967237,0.253876,0.0,0.0,jumping
2144,-0.988113,18.6124,-1.16187,0.997304,0.0546871,-0.0473143,0.0124928,-1.21498,22.5188,-0.273139,0.999872,0.0157577,0.00157501,-0.00216778,-1.18797,26.2301,0.473815,0.993681,-0.0937546,-0.0143834,-0.0600165,-1.1115,28.0076,0.518802,0.998323,0.0130546,-0.00696231,0.0559594,0.609801,16.6666,-0.713756,1.0,0.0,0.0,0.0,0.908754,9.07972,-0.177691,0.982583,-0.0870253,-0.0255548,-0.162184,1.63078,1.60478,-3.27644,0.973074,0.230495,0.0,0.0,-2.56358,16.5706,-1.01032,1.0,0.0,0.0,0.0,-2.29129,9.20761,-0.121214,0.975223,-0.0966345,0.147782,0.133279,-2.81229,1.83709,-3.6976,0.958193,0.286122,0.0,0.0,2.16873,25.8153,0.580853,1.0,-4.45749e-33,3.42608e-17,-1.30105e-16,2.84534,20.5414,-0.372169,0.768999,-0.113982,0.231429,0.584884,3.63663,17.1437,0.816677,0.96696,0.254929,0.0,0.0,-4.27776,25.8358,0.0943995,1.0,-4.45749e-33,3.42608e-17,-1.30105e-16,-4.78908,19.9031,-1.25954,0.735557,-0.178293,-0.164355,-0.632577,-5.33782,16.46,-0.247408,0.967525,0.252774,0.0,0.0,jumping
2145,-0.989529,18.6246,-1.15292,0.997261,0.0552554,-0.0478726,0.0111667,-1.21393,22.5342,-0.276401,0.999886,0.0148197,0.0017071,-0.00211992,-1.17583,26.248,0.456678,0.993625,-0.0933762,-0.0142763,-0.0615267,-1.09833,28.0256,0.495777,0.998212,0.0131674,-0.00661993,0.0579259,0.603083,16.6744,-0.704951,1.0,0.0,0.0,0.0,0.902471,9.08517,-0.203859,0.982942,-0.0850823,-0.0257587,-0.161005,1.62813,1.59955,-3.27586,0.973995,0.226568,0.0,0.0,-2.57016,16.5865,-1.00548,1.0,0.0,0.0,0.0,-2.29964,9.21887,-0.1551,0.975098,-0.0940554,0.149049,0.134614,-2.81638,1.83301,-3.70033,0.959538,0.28158,0.0,0.0,2.17503,25.8281,0.566645,1.0,1.12848e-34,1.30105e-17,8.67361e-18,2.84172,20.5539,-0.391914,0.769559,-0.115572,0.234119,0.582761,3.63212,17.1512,0.783208,0.967288,0.253681,0.0,0.0,-4.27101,25.8582,0.0746527,1.0,1.12848e-34,1.30105e-17,8.67361e-18,-4.78842,19.9222,-1.26238,0.736176,-0.177785,-0.165952,-0.631583,-5.34841,16.4809,-0.249976,0.967829,0.251607,0.0,0.0,jumping
2146,-0.991109,18.6381,-1.14567,0.997269,0.0556822,-0.0474173,0.0103146,-1.2132,22.5499,-0.277847,0.999897,0.0140818,0.00152929,-0.00214744,-1.1662,26.2659,0.441523,0.993525,-0.0938826,-0.0145824,-0.0622985,-1.08688,28.0436,0.473826,0.998142,0.0134111,-0.00684135,0.0590468,0.598664,16.6849,-0.70048,1.0,0.0,0.0,0.0,0.898061,9.09362,-0.23232,0.983249,-0.0829729,-0.0273278,-0.159968,1.62873,1.59724,-3.27678,0.974879,0.222735,0.0,0.0,-2.57497,16.6025,-0.998388,1.0,0.0,0.0,0.0,-2.30571,9.23061,-0.185284,0.97509,-0.0916055,0.149609,0.135741,-2.82116,1.82982,-3.69942,0.96082,0.277174,0.0,0.0,2.18092,25.8411,0.554703,1.0,4.7396e-33,6.50522e-17,7.28584e-17,2.83556,20.5657,-0.405224,0.770403,-0.115808,0.23725,0.580328,3.62856,17.1583,0.754363,0.967738,0.251959,0.0,0.0,-4.26504,25.8799,0.0623466,1.0,4.7396e-33,6.50522e-17,7.28584e-17,-4.78827,19.9414,-1.26138,0.736976,-0.176985,-0.167699,-0.630413,-5.35967,16.5028,-0.246335,0.967968,0.251072,0.0,0.0,jumping
2147,-0.995344,18.6494,-1.14198,0.99729,0.0558322,-0.046885,0.00981202,-1.21034,22.5634,-0.281713,0.999906,0.0134857,0.00125247,-0.00188657,-1.16368,26.2819,0.424857,0.993538,-0.0943195,-0.0149948,-0.0613321,-1.08066,28.0595,0.450996,0.998218,0.0135106,-0.0074907,0.0576364,0.592863,16.6945,-0.698813,1.0,0.0,0.0,0.0,0.896625,9.10163,-0.259697,0.983521,-0.0809828,-0.0281546,-0.159171,1.63067,1.59498,-3.27793,0.975682,0.219189,0.0,0.0,-2.58116,16.6154,-0.993511,1.0,0.0,0.0,0.0,-2.31011,9.23995,-0.214007,0.975076,-0.0891613,0.150276,0.136724,-2.82327,1.8235,-3.69531,0.962037,0.272918,0.0,0.0,2.1859,25.8544,0.542972,1.0,-1.53472e-33,3.68628e-17,-4.16334e-17,2.82623,20.5796,-0.429717,0.771319,-0.116218,0.241926,0.57709,3.62566,17.1688,0.715153,0.96785,0.251529,0.0,0.0,-4.25976,25.8967,0.0469546,1.0,-1.53472e-33,3.68628e-17,-4.16334e-17,-4.79075,19.9561,-1.26428,0.737761,-0.176688,-0.168615,-0.629332,-5.37243,16.52,-0.246771,0.968107,0.250536,0.0,0.0,jumping
