@RELATION locomotion_low
@ATTRIBUTE UNIQUE_ID NUMERIC
@ATTRIBUTE atlas_rx REAL
@ATTRIBUTE atlas_ry REAL
@ATTRIBUTE atlas_rz REAL
@ATTRIBUTE atlas_vqw REAL
@ATTRIBUTE atlas_vqx REAL
@ATTRIBUTE atlas_vqy REAL
@ATTRIBUTE atlas_vqz REAL
@ATTRIBUTE upper_spine_rx REAL
@ATTRIBUTE upper_spine_ry REAL
@ATTRIBUTE upper_spine_rz REAL
@ATTRIBUTE upper_spine_vqw REAL
@ATTRIBUTE upper_spine_vqx REAL
@ATTRIBUTE upper_spine_vqy REAL
@ATTRIBUTE upper_spine_vqz REAL
@ATTRIBUTE right_shoulder_rx REAL
@ATTRIBUTE right_shoulder_ry REAL
@ATTRIBUTE right_shoulder_rz REAL
@ATTRIBUTE right_shoulder_vqw REAL
@ATTRIBUTE right_shoulder_vqx REAL
@ATTRIBUTE right_shoulder_vqy REAL
@ATTRIBUTE right_shoulder_vqz REAL
@ATTRIBUTE right_elbow_rx REAL
@ATTRIBUTE right_elbow_ry REAL
@ATTRIBUTE right_elbow_rz REAL
@ATTRIBUTE right_elbow_vqw REAL
@ATTRIBUTE right_elbow_vqx REAL
@ATTRIBUTE right_elbow_vqy REAL
@ATTRIBUTE right_elbow_vqz REAL
@ATTRIBUTE right_wrist_rx REAL
@ATTRIBUTE right_wrist_ry REAL
@ATTRIBUTE right_wrist_rz REAL
@ATTRIBUTE right_wrist_vqw REAL
@ATTRIBUTE right_wrist_vqx REAL
@ATTRIBUTE right_wrist_vqy REAL
@ATTRIBUTE right_wrist_vqz REAL
@ATTRIBUTE left_shoulder_rx REAL
@ATTRIBUTE left_shoulder_ry REAL
@ATTRIBUTE left_shoulder_rz REAL
@ATTRIBUTE left_shoulder_vqw REAL
@ATTRIBUTE left_shoulder_vqx REAL
@ATTRIBUTE left_shoulder_vqy REAL
@ATTRIBUTE left_shoulder_vqz REAL
@ATTRIBUTE left_elbow_rx REAL
@ATTRIBUTE left_elbow_ry REAL
@ATTRIBUTE left_elbow_rz REAL
@ATTRIBUTE left_elbow_vqw REAL
@ATTRIBUTE left_elbow_vqx REAL
@ATTRIBUTE left_elbow_vqy REAL
@ATTRIBUTE left_elbow_vqz REAL
@ATTRIBUTE left_wrist_rx REAL
@ATTRIBUTE left_wrist_ry REAL
@ATTRIBUTE left_wrist_rz REAL
@ATTRIBUTE left_wrist_vqw REAL
@ATTRIBUTE left_wrist_vqx REAL
@ATTRIBUTE left_wrist_vqy REAL
@ATTRIBUTE left_wrist_vqz REAL
@ATTRIBUTE mid_spine_rx REAL
@ATTRIBUTE mid_spine_ry REAL
@ATTRIBUTE mid_spine_rz REAL
@ATTRIBUTE mid_spine_vqw REAL
@ATTRIBUTE mid_spine_vqx REAL
@ATTRIBUTE mid_spine_vqy REAL
@ATTRIBUTE mid_spine_vqz REAL
@ATTRIBUTE sacrum_rx REAL
@ATTRIBUTE sacrum_ry REAL
@ATTRIBUTE sacrum_rz REAL
@ATTRIBUTE sacrum_vqw REAL
@ATTRIBUTE sacrum_vqx REAL
@ATTRIBUTE sacrum_vqy REAL
@ATTRIBUTE sacrum_vqz REAL
@ATTRIBUTE right_hip_rx REAL
@ATTRIBUTE right_hip_ry REAL
@ATTRIBUTE right_hip_rz REAL
@ATTRIBUTE right_hip_vqw REAL
@ATTRIBUTE right_hip_vqx REAL
@ATTRIBUTE right_hip_vqy REAL
@ATTRIBUTE right_hip_vqz REAL
@ATTRIBUTE right_knee_rx REAL
@ATTRIBUTE right_knee_ry REAL
@ATTRIBUTE right_knee_rz REAL
@ATTRIBUTE right_knee_vqw REAL
@ATTRIBUTE right_knee_vqx REAL
@ATTRIBUTE right_knee_vqy REAL
@ATTRIBUTE right_knee_vqz REAL
@ATTRIBUTE right_ankle_rx REAL
@ATTRIBUTE right_ankle_ry REAL
@ATTRIBUTE right_ankle_rz REAL
@ATTRIBUTE right_ankle_vqw REAL
@ATTRIBUTE right_ankle_vqx REAL
@ATTRIBUTE right_ankle_vqy REAL
@ATTRIBUTE right_ankle_vqz REAL
@ATTRIBUTE left_hip_rx REAL
@ATTRIBUTE left_hip_ry REAL
@ATTRIBUTE left_hip_rz REAL
@ATTRIBUTE left_hip_vqw REAL
@ATTRIBUTE left_hip_vqx REAL
@ATTRIBUTE left_hip_vqy REAL
@ATTRIBUTE left_hip_vqz REAL
@ATTRIBUTE left_knee_rx REAL
@ATTRIBUTE left_knee_ry REAL
@ATTRIBUTE left_knee_rz REAL
@ATTRIBUTE left_knee_vqw REAL
@ATTRIBUTE left_knee_vqx REAL
@ATTRIBUTE left_knee_vqy REAL
@ATTRIBUTE left_knee_vqz REAL
@ATTRIBUTE left_ankle_rx REAL
@ATTRIBUTE left_ankle_ry REAL
@ATTRIBUTE left_ankle_rz REAL
@ATTRIBUTE left_ankle_vqw REAL
@ATTRIBUTE left_ankle_vqx REAL
@ATTRIBUTE left_ankle_vqy REAL
@ATTRIBUTE left_ankle_vqz REAL
@ATTRIBUTE class {running,walking,jumping}
@DATA
1631,0.274214,0.0569421,0.0836622,0.0,-2.32681,0.142286,-0.424844,0.047145,-0.0426136,0.00580013,0.0,0.0923514,0.0757085,0.23149,-0.297205,-0.0419743,-0.113719,0.0,-0.367991,0.383386,0.145947,-0.463352,-0.022597,0.12111,0.0,0.296304,0.128079,-0.538062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84313,0.100974,-0.418781,0.0,6.42108,1.44535,0.0260252,1.53688,0.0,0.0,0.0,-4.13832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.850005,-0.075408,0.245643,0.0,6.43373,0.887043,-0.867369,1.62836,0.0,0.0,0.0,-4.32762,0.0,0.0,0.0,4.51028e-17,-9.71445e-17,0.0,-1.68519e-33,1.38778e-16,6.93889e-17,0.32179,-0.210104,0.985402,0.0,6.21194,6.13404,-3.44872,1.62405,0.0,0.0,0.0,5.39179,0.0,0.0,0.0,4.51028e-17,-9.71445e-17,0.0,-1.68519e-33,1.38778e-16,6.93889e-17,0.403738,0.118651,-0.979617,0.0,6.97116,-4.23027,2.89712,1.49993,0.0,0.0,0.0,4.31088,0.0,0.0,jumping
1632,0.249793,0.0529259,0.0788786,0.0,-2.96198,-0.317042,-0.678456,0.0488348,-0.0400743,0.0080637,0.0,0.191553,0.291342,0.285702,-0.299727,-0.03973,-0.115276,0.0,-0.295008,0.20251,-0.257646,-0.459919,-0.0195487,0.119419,0.0,0.416254,0.237114,-0.344607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.778965,0.112257,-0.408901,0.0,7.82584,1.78757,-0.169716,1.49684,0.0,0.0,0.0,-4.80517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78625,-0.0608383,0.246046,0.0,7.64717,1.2306,-1.24328,1.58658,0.0,0.0,0.0,-5.01357,0.0,0.0,0.0,4.57967e-16,-4.85723e-17,0.0,1.22176e-32,4.12865e-16,4.85722e-17,0.358655,-0.165683,0.946958,0.0,5.28432,6.5374,-2.49434,1.66283,0.0,0.0,0.0,4.65357,0.0,0.0,0.0,4.57967e-16,-4.85723e-17,0.0,1.22176e-32,4.12865e-16,4.85722e-17,0.454232,0.0929343,-0.944558,0.0,6.5026,-4.54676,2.52135,1.53087,0.0,0.0,0.0,3.7125,0.0,0.0,jumping
1633,0.224479,0.0516679,0.077878,0.0,-3.04399,-0.118574,-0.152019,0.0424958,-0.0391776,0.0106298,0.0,-0.772883,0.093452,0.312285,-0.294229,-0.0374748,-0.116455,0.0,0.665188,0.217406,-0.214355,-0.464217,-0.0168588,0.117422,0.0,-0.511497,0.182144,-0.358338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.713382,0.119372,-0.400297,0.0,7.98916,1.32336,0.173597,1.45299,0.0,0.0,0.0,-5.26154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.719001,-0.0507252,0.243721,0.0,8.0854,0.695517,-1.03305,1.54158,0.0,0.0,0.0,-5.40104,0.0,0.0,0.0,9.71445e-17,1.94288e-16,0.0,6.74074e-32,-3.60823e-16,2.42861e-16,0.387681,-0.120458,0.912601,0.0,4.07015,6.54117,-1.82192,1.69939,0.0,0.0,0.0,4.38648,0.0,0.0,0.0,9.71445e-17,1.94288e-16,0.0,6.74074e-32,-3.60823e-16,2.42861e-16,0.498932,0.0665848,-0.91205,0.0,5.674,-4.59371,2.0052,1.54982,0.0,0.0,0.0,2.27389,0.0,0.0,jumping
1634,0.204303,0.0491521,0.0751439,0.0,-2.43765,-0.225265,-0.3844,0.0422839,-0.0367078,0.0127468,0.0,-0.0350628,0.285354,0.266186,-0.285248,-0.0361283,-0.118175,0.0,1.08537,0.0959012,-0.243893,-0.470385,-0.015523,0.115545,0.0,-0.736509,0.0416572,-0.273287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.652673,0.128437,-0.388968,0.0,7.45302,1.69546,0.359953,1.40627,0.0,0.0,0.0,-5.60605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.656237,-0.0398991,0.243939,0.0,7.5304,1.02068,-0.804474,1.49409,0.0,0.0,0.0,-5.69778,0.0,0.0,0.0,2.01228e-16,2.08167e-17,0.0,-2.58796e-32,1.04083e-16,-1.73472e-16,0.413795,-0.0756544,0.88048,0.0,3.51023,6.44677,-1.43532,1.73073,0.0,0.0,0.0,3.7607,0.0,0.0,0.0,2.01228e-16,2.08167e-17,0.0,-2.58796e-32,1.04083e-16,-1.73472e-16,0.54023,0.0424757,-0.876647,0.0,5.18656,-4.61764,2.24608,1.56312,0.0,0.0,0.0,1.59699,0.0,0.0,jumping
1635,0.189452,0.0462629,0.074642,0.0,-1.785,-0.328243,-0.126824,0.0477349,-0.0344308,0.0140575,0.0,0.648528,0.265885,0.169323,-0.278806,-0.0359702,-0.121877,0.0,0.789057,-0.10531,-0.431632,-0.474089,-0.0154375,0.11439,0.0,-0.442279,-0.0539144,-0.128109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.593442,0.139311,-0.382245,0.0,7.21534,1.52654,-0.112184,1.35571,0.0,0.0,0.0,-6.06809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.599662,-0.0307482,0.242173,0.0,6.79642,0.764288,-0.816655,1.44621,0.0,0.0,0.0,-5.74574,0.0,0.0,0.0,-1.11022e-16,-1.38778e-16,0.0,-7.19815e-33,-3.1225e-16,-1.59595e-16,0.440127,-0.0317751,0.851679,0.0,3.34467,6.22195,-0.961296,1.75203,0.0,0.0,0.0,2.55663,0.0,0.0,0.0,-1.11022e-16,-1.38778e-16,0.0,-7.19815e-33,-3.1225e-16,-1.59595e-16,0.582511,0.0223386,-0.83755,0.0,5.22487,-4.542,2.68357,1.57487,0.0,0.0,0.0,1.40995,0.0,0.0,jumping
1636,0.179678,0.0426597,0.0770736,0.0,-1.15989,-0.478542,0.207201,0.0441813,-0.0333023,0.0161231,0.0,-0.434833,0.1239,0.253685,-0.277933,-0.0362435,-0.123887,0.0,0.113426,-0.0977688,-0.222741,-0.470673,-0.0164236,0.111112,0.0,0.416134,-0.284298,-0.296329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.537982,0.150778,-0.380232,0.0,6.68997,1.28982,-0.535874,1.30178,0.0,0.0,0.0,-6.47066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.549768,-0.0241472,0.237091,0.0,6.00395,0.333492,-0.942402,1.39782,0.0,0.0,0.0,-5.80735,0.0,0.0,0.0,-1.21431e-16,1.66533e-16,0.0,-3.54853e-32,-1.04083e-17,3.05311e-16,0.45633,0.0108215,0.825506,0.0,1.97694,5.9676,-0.615482,1.76833,0.0,0.0,0.0,1.95616,0.0,0.0,0.0,-1.21431e-16,1.66533e-16,0.0,-3.54853e-32,-1.04083e-17,3.05311e-16,0.623042,0.00854557,-0.797321,0.0,4.93763,-4.10018,3.03832,1.57893,0.0,0.0,0.0,0.48631,0.0,0.0,jumping
1637,0.172758,0.0397171,0.0821207,0.0,-0.805445,-0.453733,0.53387,0.0391889,-0.0337226,0.016836,0.0,-0.601947,-0.053953,0.0833261,-0.280551,-0.0367027,-0.123121,0.0,-0.317509,-0.0276677,0.10343,-0.461062,-0.0185323,0.104292,0.0,1.16768,-0.593639,-0.617398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.484907,0.15987,-0.380257,0.0,6.36856,0.950151,-0.536607,1.24456,0.0,0.0,0.0,-6.86708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.502037,-0.0206479,0.22915,0.0,5.74906,-0.115103,-1.03486,1.34743,0.0,0.0,0.0,-6.04718,0.0,0.0,0.0,-4.23272e-16,2.498e-16,0.0,-2.26778e-32,-3.01841e-16,8.32669e-17,0.463235,0.0485755,0.798675,0.0,0.732783,5.48796,-0.873948,1.78071,0.0,0.0,0.0,1.48494,0.0,0.0,0.0,-4.23272e-16,2.498e-16,0.0,-2.26778e-32,-3.01841e-16,8.32669e-17,0.660773,-0.000236342,-0.756523,0.0,4.54737,-3.77531,3.2905,1.56857,0.0,0.0,0.0,-1.24325,0.0,0.0,jumping
1638,0.167048,0.0395153,0.08749,0.0,-0.659744,-0.132723,0.630451,0.0337205,-0.0356192,0.0168899,0.0,-0.656441,-0.227682,-0.00183383,-0.283277,-0.0375433,-0.123938,0.0,-0.323505,-0.124146,-0.0660634,-0.449752,-0.0204533,0.100156,0.0,1.36684,-0.425295,-0.344267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.432161,0.167033,-0.379942,0.0,6.33558,0.787325,-0.347148,1.18541,0.0,0.0,0.0,-7.09769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.454473,-0.0196423,0.221118,0.0,5.72703,-0.336394,-0.911151,1.29551,0.0,0.0,0.0,-6.23038,0.0,0.0,0.0,-6.38379e-16,5.55111e-17,0.0,1.03134e-31,-2.15107e-16,-1.94289e-16,0.470195,0.0793512,0.770966,0.0,0.622578,4.79104,-1.30189,1.78601,0.0,0.0,0.0,0.636686,0.0,0.0,0.0,-6.38379e-16,5.55111e-17,0.0,1.03134e-31,-2.15107e-16,-1.94289e-16,0.695657,-0.00505662,-0.715339,0.0,4.17238,-3.55125,3.48572,1.54448,0.0,0.0,0.0,-2.89065,0.0,0.0,jumping
1639,0.162162,0.038062,0.0893783,0.0,-0.577459,-0.209146,0.194783,0.0283171,-0.0370169,0.0174444,0.0,-0.65082,-0.169702,0.0612553,-0.282255,-0.0378914,-0.128209,0.0,0.142055,-0.183009,-0.480115,-0.440146,-0.0206202,0.101045,0.0,1.15057,0.0278466,0.104916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.378312,0.175137,-0.374963,0.0,6.56352,1.12598,0.157749,1.12244,0.0,0.0,0.0,-7.55659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40626,-0.015584,0.217552,0.0,5.79308,0.264118,-0.592041,1.23962,0.0,0.0,0.0,-6.70666,0.0,0.0,0.0,3.40006e-16,-6.93889e-17,0.0,1.86334e-32,9.78384e-16,-1.249e-16,0.472345,0.103147,0.741283,0.0,-0.0665854,4.15457,-1.86415,1.78692,0.0,0.0,0.0,0.108926,0.0,0.0,0.0,3.40006e-16,-6.93889e-17,0.0,1.86334e-32,9.78384e-16,-1.249e-16,0.728069,-0.0042541,-0.677116,0.0,3.86767,-2.92345,3.53586,1.50908,0.0,0.0,0.0,-4.24766,0.0,0.0,jumping
1640,0.155535,0.0325712,0.0904417,0.0,-0.790748,-0.670775,0.0217034,0.0236237,-0.0375223,0.0167162,0.0,-0.559948,-0.0583651,-0.0888652,-0.283045,-0.0377839,-0.129052,0.0,-0.0910459,-0.0158221,-0.100735,-0.424237,-0.0211502,0.0984024,0.0,1.91567,-0.190583,-0.261307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.319736,0.183183,-0.368696,0.0,7.16318,1.16056,0.365313,1.05506,0.0,0.0,0.0,-8.0854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.354002,-0.00710445,0.21403,0.0,6.27579,0.788193,-0.770094,1.1793,0.0,0.0,0.0,-7.23804,0.0,0.0,0.0,-3.33066e-16,1.52656e-16,0.0,7.70434e-34,-6.73072e-16,2.22045e-16,0.465882,0.117688,0.707345,0.0,-1.22424,3.38625,-2.82172,1.78435,0.0,0.0,0.0,-0.307911,0.0,0.0,0.0,-3.33066e-16,1.52656e-16,0.0,7.70434e-34,-6.73072e-16,2.22045e-16,0.756708,0.00247783,-0.64485,0.0,3.43294,-2.02247,3.39924,1.46473,0.0,0.0,0.0,-5.32249,0.0,0.0,jumping
1641,0.146108,0.0250872,0.0914952,0.0,-1.12766,-0.906871,-0.0100075,0.01903,-0.038185,0.0151414,0.0,-0.544093,-0.0754791,-0.190487,-0.286398,-0.0376155,-0.129381,0.0,-0.400857,0.0083267,-0.0435032,-0.402234,-0.0213913,0.0968185,0.0,2.64444,-0.1028,-0.162416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255024,0.190227,-0.361889,0.0,7.91694,1.03832,0.53021,0.983521,0.0,0.0,0.0,-8.5847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.297292,0.00380587,0.210249,0.0,6.80578,1.09544,-0.84877,1.11455,0.0,0.0,0.0,-7.77041,0.0,0.0,0.0,-7.94504e-16,2.35923e-16,0.0,-4.69449e-32,-4.61437e-16,8.32674e-17,0.45348,0.122217,0.672959,0.0,-1.98192,2.30458,-3.43042,1.77758,0.0,0.0,0.0,-0.812596,0.0,0.0,0.0,-7.94504e-16,2.35923e-16,0.0,-4.69449e-32,-4.61437e-16,8.32674e-17,0.780724,0.0156088,-0.619503,0.0,2.90922,-0.981998,3.28178,1.41491,0.0,0.0,0.0,-5.97823,0.0,0.0,jumping
1642,0.137663,0.0154734,0.0880088,0.0,-1.02181,-1.08292,-0.577229,0.0133066,-0.036679,0.016648,0.0,-0.69358,0.177781,0.18356,-0.291669,-0.037523,-0.133826,0.0,-0.612455,-0.141297,-0.514115,-0.374579,-0.0207572,0.0977112,0.0,3.31632,0.110987,0.0703118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191642,0.198144,-0.349692,0.0,7.88809,1.2447,1.1902,0.9091,0.0,0.0,0.0,-8.93051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.242253,0.021203,0.213387,0.0,6.60921,2.11276,-0.19348,1.04581,0.0,0.0,0.0,-8.24859,0.0,0.0,0.0,1.83881e-16,6.93889e-17,0.0,5.08448e-32,9.78384e-16,-1.66534e-16,0.437467,0.117067,0.648737,0.0,-2.26843,0.685861,-2.8705,1.76383,0.0,0.0,0.0,-1.6504,0.0,0.0,0.0,1.83881e-16,6.93889e-17,0.0,5.08448e-32,9.78384e-16,-1.66534e-16,0.800502,0.0338316,-0.596126,0.0,2.44253,-0.455249,3.52695,1.36296,0.0,0.0,0.0,-6.23417,0.0,0.0,jumping
1643,0.132649,0.00597754,0.0804545,0.0,-0.611371,-1.00696,-1.05174,0.00292655,-0.0326853,0.0208071,0.0,-1.2629,0.475176,0.502668,-0.27835,-0.0360922,-0.141777,0.0,1.63332,-0.103287,-0.9632,-0.349987,-0.0188255,0.101409,0.0,2.9422,0.374005,0.332711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.133842,0.203806,-0.333798,0.0,7.31665,0.9734,1.73447,0.83274,0.0,0.0,0.0,-9.16319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191126,0.0439828,0.222845,0.0,6.172,2.91385,0.520192,0.97363,0.0,0.0,0.0,-8.66137,0.0,0.0,0.0,-5.16947e-16,1.38778e-16,0.0,-1.15556e-32,-7.00828e-16,6.9389e-17,0.415868,0.0968342,0.635033,0.0,-2.76724,-1.53364,-2.49338,1.7453,0.0,0.0,0.0,-2.2236,0.0,0.0,0.0,-5.16947e-16,1.38778e-16,0.0,-1.15556e-32,-7.00828e-16,6.9389e-17,0.810693,0.0587516,-0.573072,0.0,1.35081,0.0780725,4.07102,1.30999,0.0,0.0,0.0,-6.35545,0.0,0.0,jumping
1644,0.130867,-0.000969808,0.0731228,0.0,-0.216081,-0.710868,-0.981693,-0.00755249,-0.0284105,0.0256152,0.0,-1.2751,0.514315,0.57551,-0.275334,-0.0345191,-0.146951,0.0,0.383833,0.0119747,-0.6485,-0.312662,-0.0169821,0.101251,0.0,4.47941,0.203022,-0.0898819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0805925,0.20135,-0.320013,0.0,6.72264,-0.119604,1.64277,0.753726,0.0,0.0,0.0,-9.48174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14315,0.0709328,0.233722,0.0,5.83168,3.40602,0.747023,0.898375,0.0,0.0,0.0,-9.0306,0.0,0.0,0.0,1.38778e-17,-5.55111e-17,0.0,4.88704e-32,5.30825e-16,-1.94289e-16,0.392971,0.0704244,0.62886,0.0,-2.80934,-2.62309,-1.92573,1.72745,0.0,0.0,0.0,-2.14236,0.0,0.0,0.0,1.38778e-17,-5.55111e-17,0.0,4.88704e-32,5.30825e-16,-1.94289e-16,0.818724,0.0845111,-0.554313,0.0,1.12468,0.487163,3.78932,1.25369,0.0,0.0,0.0,-6.7559,0.0,0.0,jumping
1645,0.128125,-0.00341331,0.0659525,0.0,-0.327123,-0.179651,-0.891099,-0.0189265,-0.024587,0.0284545,0.0,-1.37391,0.46329,0.334494,-0.272811,-0.033522,-0.143044,0.0,0.286901,0.241999,0.418664,-0.263805,-0.018453,0.0903335,0.0,5.886,-0.541634,-1.20581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027631,0.185169,-0.308056,0.0,6.63075,-1.86293,1.51132,0.670578,0.0,0.0,0.0,-9.9777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0938083,0.103955,0.247891,0.0,6.06881,4.13553,1.21367,0.822122,0.0,0.0,0.0,-9.15041,0.0,0.0,0.0,2.15105e-16,-2.35923e-16,0.0,-2.06556e-32,2.01227e-16,-1.80412e-16,0.370369,0.0349233,0.625807,0.0,-2.73125,-3.8174,-1.92632,1.71019,0.0,0.0,0.0,-2.07031,0.0,0.0,0.0,2.15105e-16,-2.35923e-16,0.0,-2.06556e-32,2.01227e-16,-1.80412e-16,0.819643,0.112375,-0.543815,0.0,0.234178,1.36712,3.29887,1.19452,0.0,0.0,0.0,-7.10082,0.0,0.0,jumping
1646,0.122759,-0.00434617,0.0597781,0.0,-0.641066,-0.0183633,-0.749112,-0.0292769,-0.0205256,0.028168,0.0,-1.24126,0.486398,-0.0460957,-0.264779,-0.032626,-0.134747,0.0,0.930909,0.367953,0.930887,-0.217019,-0.0202172,0.0814528,0.0,5.6348,-0.45935,-0.984531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278802,0.156735,-0.299879,0.0,6.8278,-3.41263,0.966658,0.582451,0.0,0.0,0.0,-10.5752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042464,0.143897,0.264735,0.0,6.41022,4.91892,1.67516,0.748226,0.0,0.0,0.0,-8.86745,0.0,0.0,0.0,8.32667e-17,4.16334e-16,0.0,9.73075e-32,-1.31838e-16,6.52258e-16,0.355353,-0.00613145,0.629484,0.0,-1.7954,-4.76245,-1.33615,1.68925,0.0,0.0,0.0,-2.5135,0.0,0.0,0.0,8.32667e-17,4.16334e-16,0.0,9.73075e-32,-1.31838e-16,6.52258e-16,0.812871,0.139954,-0.541865,0.0,-0.78313,2.09773,2.5702,1.13408,0.0,0.0,0.0,-7.25268,0.0,0.0,jumping
1647,0.117058,-0.00430452,0.0585837,0.0,-0.683556,0.0221053,-0.141692,-0.0397691,-0.0176118,0.0259728,0.0,-1.25404,0.340361,-0.275298,-0.249406,-0.0307866,-0.129386,0.0,1.82434,0.376959,0.565698,-0.170353,-0.0204293,0.076916,0.0,5.61107,-0.129749,-0.529278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082903,0.117372,-0.301577,0.0,6.57403,-4.70571,-0.463144,0.491696,0.0,0.0,0.0,-10.8907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00633774,0.186986,0.278544,0.0,6.12814,5.19981,1.5411,0.680808,0.0,0.0,0.0,-8.09022,0.0,0.0,0.0,0.0,3.88578e-16,0.0,-1.15557e-33,-8.32667e-17,-2.7756e-17,0.344425,-0.0483215,0.642899,0.0,-1.35492,-5.30767,-0.223696,1.66211,0.0,0.0,0.0,-3.257,0.0,0.0,0.0,0.0,3.88578e-16,0.0,-1.15557e-33,-8.32667e-17,-2.7756e-17,0.801841,0.168317,-0.547347,0.0,-1.42456,2.82297,2.00955,1.07442,0.0,0.0,0.0,-7.15928,0.0,0.0,jumping
1648,0.110726,-0.00213726,0.0617628,0.0,-0.761053,0.215032,0.408577,-0.0504651,-0.0168655,0.0242091,0.0,-1.27988,0.0799215,-0.215432,-0.229258,-0.0272353,-0.127524,0.0,2.41129,0.466955,0.115972,-0.127033,-0.0180139,0.0756928,0.0,5.20113,0.264926,-0.188083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135008,0.0651319,-0.312761,0.0,6.12885,-6.08691,-2.01062,0.404395,0.0,0.0,0.0,-10.4762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487835,0.231343,0.29066,0.0,5.39452,5.28206,1.56863,0.623685,0.0,0.0,0.0,-6.85474,0.0,0.0,0.0,-4.79651e-16,1.249e-16,0.0,6.32368e-32,-4.79651e-16,-2.63678e-16,0.328125,-0.0872588,0.66204,0.0,-2.11125,-5.16692,0.621678,1.6313,0.0,0.0,0.0,-3.69659,0.0,0.0,0.0,-4.79651e-16,1.249e-16,0.0,6.32368e-32,-4.79651e-16,-2.63678e-16,0.788688,0.196847,-0.557226,0.0,-1.79345,3.22925,1.62843,1.01964,0.0,0.0,0.0,-6.57326,0.0,0.0,jumping
1649,0.103785,-0.00193332,0.0653652,0.0,-0.833714,-0.0219437,0.432421,-0.060342,-0.0153679,0.0227661,0.0,-1.18243,0.169847,-0.182829,-0.207279,-0.0237496,-0.127387,0.0,2.63705,0.411921,-0.0745944,-0.0857978,-0.015543,0.0762698,0.0,4.94712,0.302205,0.0373457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181764,0.00176371,-0.330695,0.0,5.53665,-7.17014,-3.32385,0.332852,0.0,0.0,0.0,-8.58514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817996,0.275732,0.303565,0.0,4.34969,5.21772,1.84365,0.582165,0.0,0.0,0.0,-4.98237,0.0,0.0,0.0,-1.99709e-16,-6.93889e-17,0.0,6.59962e-32,2.79942e-16,-1.94289e-16,0.30733,-0.123049,0.684277,0.0,-2.7752,-4.9089,1.17938,1.59914,0.0,0.0,0.0,-3.85894,0.0,0.0,0.0,-1.99709e-16,-6.93889e-17,0.0,6.59962e-32,2.79942e-16,-1.94289e-16,0.769083,0.222268,-0.571833,0.0,-2.71712,3.37545,0.922709,0.972932,0.0,0.0,0.0,-5.60541,0.0,0.0,jumping
